feature,mean_abs_correlation,max_abs_correlation
bright_x_slow,0.14089523066502396,0.7302336728234712
harm_x_needs,0.11417481892698224,0.7300481776902954
small_x_time,0.11926148634878841,0.7292748263326254
dark_x_slow,0.12240064246726844,0.7285124966433236
taste_x_landmark,0.11872426010365385,0.727989236189899
speech_x_taste,0.11702924152979854,0.7275040117424663
pain_x_taste,0.07718994488554758,0.7270682744393142
taste_x_fearful,0.11212725732167518,0.7270682744393142
smell_x_long,0.11351199621023685,0.7263774689899566
large_x_head,0.1344494424290337,0.7262385124734976
small_x_social,0.12381320575595736,0.723427103510445
away_x_communication,0.13507828795398702,0.7233663457179373
taste_x_angry,0.10342768660860524,0.7193734437537805
slow_x_temperature,0.14566591575250004,0.7175854235455169
upperlimb_x_long,0.14446899752474862,0.7152618674300533
toward_x_long,0.14710981291200134,0.712934456318806
taste_x_away,0.12375197080072912,0.7111757175952621
smell_x_number,0.13446524215181374,0.7098496077834893
large_x_cognition,0.13971967954043935,0.7045819751481258
music_x_lowerlimb,0.11967925895641916,0.7039821520670179
head_x_lowerlimb,0.14822545645454224,0.7035338518637241
bright_x_social,0.1377948004831475,0.7026890840314535
dark_x_music,0.11784068726280841,0.699462478842913
practice_x_long,0.11518252959579434,0.6994505603272116
landmark_x_self,0.11978594541201674,0.6985118493503081
away_x_cognition,0.15724914123919545,0.6964495703802098
toward_x_cognition,0.1420430824812992,0.6964495703802098
smell_x_lowerlimb,0.12975758901702403,0.695130805555525
dark_x_self,0.06204577286494559,0.6944081438714076
color_x_sad,0.11031715672138509,0.6917754388567416
number_x_cognition,0.09606451547878612,0.6909230411524739
taste_x_cognition,0.10123275476172561,0.6859597044537661
color_x_caused,0.1306732774390112,0.6835236444346178
near_x_long,0.12713931671061304,0.6809717190128802
upperlimb_x_landmark,0.11737309423892478,0.6799673920526418
dark_x_cognition,0.09913412570418728,0.6778302289842643
large_x_self,0.1356977630425931,0.6752162603971416
dark_x_number,0.09939080905389547,0.6728427829788957
pain_x_self,0.1367600402601321,0.6689214205590774
temperature_x_social,0.132025558553641,0.66748162984855
large_x_number,0.07801465946329275,0.6665409935111585
temperature_x_cognition,0.1083356548191537,0.6562340036204062
music_x_smell,0.12945996716087982,0.6428249736163428
music_x_taste,0.12313536966427635,0.6396020926944624
taste_x_lowerlimb,0.11450924769454969,0.639031581948938
bright_x_cognition,0.10118846235598312,0.6252469733569966
head_x_number,0.10928384428878594,0.6171944417666717
head_x_landmark,0.09182292255012442,0.6093159453207092
small_x_long,0.11055039700489944,0.5874338444899471
smell_x_cognition,0.08912138577719693,0.5865755678140725
small_x_landmark,0.13144872354585185,0.5829214434647254
large_x_small,0.1616348371756193,0.5325927889852541
