feature,anova_f,anova_pvalue,mutual_information,max_abs_class_mean_contrast,rank_anova,rank_mi,rank_class_contrast,combined_rank
bright_x_large,8.352561837094276,0.0002766972055984342,0.024914788673261468,0.4296142797379422,631.0,1620.0,994.0,1081.6666666666667
dark_x_large,4.788869326878854,0.008776251204135301,0.05505018078606616,0.35546780465109834,1046.0,883.0,1317.0,1082.0
large_x_smell,7.905815439585836,0.0004254765122833447,0.027870177332977697,0.41871789244875846,663.0,1539.0,1046.0,1082.6666666666667
duration_x_attention,3.7623726702584497,0.024005946101709228,0.05233021495622281,0.4104431373254908,1230.0,933.0,1085.0,1082.6666666666667
audition_x_human,2.7392524977316333,0.06575974100734203,0.09900757594512566,0.3076220876832641,1455.0,274.0,1523.0,1084.0
motion_x_time,4.130223964987822,0.016729220500860887,0.048518528941451367,0.41280048774864114,1155.0,1030.0,1070.0,1085.0
slow_x_high,3.4677439220746122,0.032072595835067746,0.05891620342540249,0.3943598591585179,1288.0,810.0,1158.0,1085.3333333333333
smell_x_landmark,4.2429588041670545,0.014978266101722116,0.06302134072680765,0.339239769718121,1135.0,736.0,1389.0,1086.6666666666667
complexity_x_number,3.2376665568253253,0.04022568379182371,0.08116886522437428,0.3191975714433527,1334.0,464.0,1466.0,1088.0
texture_x_high,4.497289078765753,0.011674359014397357,0.061621714852670983,0.3327471665068823,1091.0,761.0,1412.0,1088.0
loud_x_pleasant,5.8650690123082585,0.0030714999992485174,0.027306751087156966,0.46888597042099656,881.0,1556.0,832.0,1089.6666666666667
head_x_caused,2.879562074527816,0.05725580431001431,0.06076255104188433,0.4122043367900844,1420.0,777.0,1072.0,1089.6666666666667
caused_x_benefit,5.654034026766099,0.0037721009868620153,0.023337097924770678,0.5063318758212612,911.0,1660.0,700.0,1090.3333333333333
shape_x_human,2.2840659346166965,0.1031183420350378,0.08405296074082136,0.3680067080583898,1573.0,435.0,1263.0,1090.3333333333333
duration_x_needs,8.894207039066627,0.00016441626957006418,0.00223067631861662,0.524775125738044,592.0,2042.0,639.0,1091.0
vision_x_away,4.371569440228288,0.013204328129207719,0.03266412830552978,0.4934766798372703,1112.0,1424.0,741.0,1092.3333333333333
touch_x_attention,4.0250255231942145,0.01854823685998177,0.039634847749828506,0.46117368027813865,1175.0,1245.0,860.0,1093.3333333333333
motion_x_temperature,4.3746957493930605,0.013163941611973682,0.04195668948154796,0.4301666124937483,1110.0,1179.0,991.0,1093.3333333333333
audition_x_drive,4.7963856342943245,0.008711977644331481,0.028528077242584216,0.5020547406002902,1043.0,1527.0,712.0,1094.0
consequential_x_arousal,7.398946137445305,0.000693992223097916,0.0258783628334065,0.4325000684756304,705.0,1593.0,985.0,1094.3333333333333
head_x_pleasant,5.054350848167393,0.006770515977550726,0.02422945796732834,0.5225396409913973,997.0,1638.0,649.0,1094.6666666666667
sound_x_surprised,4.736317110987947,0.009239147046694285,0.039994074332212026,0.4292055667181387,1054.0,1236.0,998.0,1096.0
motion_x_weight,6.467304817619207,0.0017107166327970202,0.01119092996677673,0.545173012916081,805.0,1905.0,581.0,1097.0
away_x_unpleasant,8.927733790531505,0.00015920998908121794,0.0,0.5520726799309633,590.0,2138.5,563.0,1097.1666666666667
audition_x_arousal,4.524925399286876,0.011362665986565977,0.035323113033404185,0.46328396088398255,1087.0,1354.0,856.0,1099.0
low_x_surprised,4.276755462431986,0.014490130345596259,0.050502990457312213,0.38627200639177495,1128.0,979.0,1194.0,1100.3333333333333
small_x_slow,3.999598200912892,0.019016953120011792,0.05589073557103874,0.37048428822896423,1180.0,869.0,1253.0,1100.6666666666667
color_x_social,6.744879827272743,0.0013069631793954039,0.029385005173038214,0.4236821421623538,774.0,1505.0,1025.0,1101.3333333333333
weight_x_path,4.335524817071665,0.013679052616095312,0.03707186334427792,0.4542053822406346,1117.0,1304.0,884.0,1101.6666666666667
touch_x_audition,3.4207173298365188,0.03359168240578389,0.07300103568080951,0.3246415675542355,1297.0,569.0,1443.0,1103.0
small_x_loud,4.392947916137543,0.012930620174741291,0.038661005453370256,0.44234585879397925,1105.0,1269.0,937.0,1103.6666666666667
large_x_fast,3.039973303336293,0.048877704568737065,0.05416814421347649,0.4205886820457375,1377.0,898.0,1036.0,1103.6666666666667
complexity_x_lowerlimb,5.0430286654653065,0.006845809588525258,0.04802253367740761,0.36545004926098285,998.0,1044.0,1270.0,1104.0
bright_x_dark,6.083302703441172,0.0024840739697590476,0.025994749376417214,0.45797688853466445,857.0,1586.0,870.0,1104.3333333333333
large_x_landmark,3.641104117290249,0.02704477397286375,0.05949615366104832,0.36942996044966075,1257.0,800.0,1256.0,1104.3333333333333
landmark_x_long,3.1755011861153144,0.042766151821062345,0.06765924282050517,0.3543906837672639,1346.0,645.0,1322.0,1104.3333333333333
temperature_x_sound,5.799312630021813,0.003274502368992384,0.04611457900789051,0.35084877969464096,895.0,1083.0,1336.0,1104.6666666666667
pattern_x_head,7.6338594929941825,0.0005531187430249172,0.02489636619912794,0.42755703570052395,684.0,1621.0,1010.0,1105.0
head_x_human,5.9412103520704695,0.0028521773859985526,0.03418707478847072,0.4142279526528591,869.0,1389.0,1063.0,1107.0
away_x_sad,5.8523882629272554,0.003109638733975191,0.029221667730796153,0.44344477982521824,886.0,1508.0,928.0,1107.3333333333333
bright_x_benefit,10.181250748950019,4.7973070121654044e-05,0.011262272697213582,0.44684780169444677,507.0,1903.0,913.0,1107.6666666666667
long_x_happy,4.184648707121629,0.01585962440740708,0.03252184444324757,0.4918832058221989,1149.0,1426.0,749.0,1108.0
sound_x_arousal,5.821767279555313,0.0032037080710995325,0.02399541538027128,0.47941081547689735,889.0,1643.0,792.0,1108.0
texture_x_head,6.541021666143901,0.0015926269453281675,0.027566866120765754,0.4339378402838832,796.0,1550.0,980.0,1108.6666666666667
loud_x_smell,4.656857514702741,0.009986068378573106,0.05927523035029392,0.3202759752105018,1062.0,806.0,1460.0,1109.3333333333333
large_x_practice,3.1636640641655163,0.043267860271431494,0.07609580036580987,0.3213605334019079,1348.0,529.0,1454.0,1110.3333333333333
duration_x_caused,3.5821436707857566,0.028659039174743457,0.07545167625952809,0.30715679651227823,1265.0,541.0,1526.0,1110.6666666666667
dark_x_angry,7.310336273424439,0.0007560491723455085,0.0,0.5895722998610228,717.0,2138.5,480.0,1111.8333333333333
head_x_happy,4.841891542658349,0.008332820736546311,0.024704758788223646,0.5143212472177024,1037.0,1626.0,675.0,1112.6666666666667
loud_x_path,2.7230382297430116,0.06682092844900425,0.06167301062859698,0.40147105418893914,1461.0,756.0,1122.0,1113.0
audition_x_number,6.001481254707919,0.002689779292821252,0.0425753346263662,0.35420182460474064,862.0,1160.0,1323.0,1115.0
vision_x_angry,3.245645436826764,0.039910789451862785,0.04845252902127717,0.432892577021993,1330.0,1034.0,982.0,1115.3333333333333
audition_x_high,5.6107401782180775,0.003934595563260017,0.03562481820780539,0.4100645320366659,918.0,1344.0,1087.0,1116.3333333333333
biomotion_x_harm,2.829584293235054,0.06015017413525187,0.10202772698870555,0.26465052420436386,1435.0,250.0,1667.0,1117.3333333333333
fast_x_number,3.1528667024998795,0.043730654807818216,0.04983371791880575,0.42892081060266735,1352.0,997.0,1003.0,1117.3333333333333
away_x_harm,5.514489080540568,0.004321505784448176,0.03978410491915252,0.388608769857195,930.0,1241.0,1184.0,1118.3333333333333
pattern_x_slow,2.608554459428488,0.07481973657066623,0.06510350580313018,0.3917930657916706,1496.0,691.0,1169.0,1118.6666666666667
scene_x_arousal,5.524342892477482,0.00428019920420629,0.010645373032699856,0.5691496788863284,926.0,1914.0,519.0,1119.6666666666667
vision_x_social,3.1488135909902772,0.043905659568849446,0.04893218324946891,0.43085412526026057,1354.0,1017.0,990.0,1120.3333333333333
small_x_communication,3.050120498368672,0.0483911772840997,0.06094404679890286,0.3807199474133837,1374.0,773.0,1215.0,1120.6666666666667
fast_x_smell,3.8482808282111023,0.022063060165129298,0.052914884516752414,0.37493439208014867,1212.0,918.0,1234.0,1121.3333333333333
fast_x_head,5.858850255690118,0.0030901445029946767,0.031248326963555506,0.4227012639339029,883.0,1454.0,1028.0,1121.6666666666667
loud_x_away,3.3670661501622017,0.035413257737910264,0.04331137935601048,0.4466977018219768,1307.0,1145.0,914.0,1122.0
human_x_fearful,3.3414661599392885,0.036317090449181445,0.06750589873698853,0.3339099175706209,1311.0,648.0,1407.0,1122.0
social_x_drive,5.795325009327635,0.0032872377769274045,0.026011669117985914,0.4533191858106427,896.0,1584.0,891.0,1123.6666666666667
slow_x_touch,8.578587572510685,0.00022264030153708558,0.009364663363403247,0.4715608927914791,613.0,1938.0,824.0,1125.0
color_x_loud,8.330959862614414,0.0002825088281303891,0.023107746241786575,0.411768440456508,632.0,1671.0,1076.0,1126.3333333333333
head_x_upperlimb,4.197956668234943,0.01565399223424854,0.030771384732045215,0.4867260921252658,1146.0,1470.0,763.0,1126.3333333333333
taste_x_sad,6.540797859858037,0.0015929727789297692,0.0,0.6065956922236465,797.0,2138.5,444.0,1126.5
large_x_needs,4.263425981200774,0.01468071399880084,0.038634090470111015,0.43463907107681415,1131.0,1270.0,979.0,1126.6666666666667
vision_x_head,6.678602160616921,0.0013936896646752767,0.015325096177023267,0.48646152196658465,787.0,1831.0,765.0,1127.6666666666667
vision_x_landmark,2.931320382048845,0.05440569541747423,0.05570374648096621,0.4032384570357995,1406.0,872.0,1112.0,1130.0
biomotion_x_face,1.5825625050542607,0.2066562178370578,0.1638985244856308,0.2831480598755179,1735.0,45.0,1611.0,1130.3333333333333
vision_x_body,1.9080288793058997,0.14964136379605317,0.17087981739886016,0.25937572414333293,1663.0,41.0,1687.0,1130.3333333333333
slow_x_complexity,4.191452013920837,0.01575416411632296,0.06061417148264514,0.3195698116567176,1148.0,780.0,1465.0,1131.0
low_x_high,5.134800119180122,0.006258944737671297,0.042912885894408115,0.3689671603035873,984.0,1152.0,1259.0,1131.6666666666667
landmark_x_needs,3.1549853891276074,0.04363945351144417,0.05146227827196026,0.4074435276779739,1349.0,951.0,1096.0,1132.0
face_x_communication,3.718064082754969,0.025074308447071512,0.0568377873287802,0.3583848877345072,1241.0,853.0,1303.0,1132.3333333333333
landmark_sq,2.3186817058922387,0.09964684458746594,0.07431640746312396,0.36373034031801804,1566.0,554.0,1278.0,1132.6666666666667
pattern_x_high,5.0551033904256375,0.0067655410877645395,0.04879027310041728,0.3414250802943045,996.0,1025.0,1378.0,1133.0
surprised_x_attention,3.291617133412941,0.038144112392777076,0.04373585649738643,0.44092859532820383,1320.0,1135.0,945.0,1133.3333333333333
drive_x_arousal,5.5910695424590955,0.004010731262598947,0.024228716995500443,0.4661191298252766,921.0,1639.0,846.0,1135.3333333333333
temperature_x_drive,3.9892434725862436,0.019211220889836574,0.03231251807588409,0.47807398322853395,1182.0,1433.0,797.0,1137.3333333333333
landmark_x_time,3.1915231368545727,0.04209636855622419,0.0585299802318755,0.36862351548333216,1343.0,819.0,1261.0,1141.0
landmark_x_harm,3.010765786209288,0.05030572456407295,0.05265201292053834,0.40229756842602576,1383.0,924.0,1116.0,1141.0
shape_x_face,2.7105744414019437,0.06764833770577178,0.09461031666426978,0.2731941528204518,1466.0,313.0,1644.0,1141.0
bright_sq,4.526121350503866,0.011349367948543798,0.04129289528014812,0.3969298685311784,1084.0,1196.0,1143.0,1141.0
dark_x_face,3.718285889562119,0.025068843030922147,0.03534130889917653,0.4692880235670131,1240.0,1353.0,831.0,1141.3333333333333
slow_x_audition,2.911483227149758,0.05548079806991461,0.060079957705446496,0.3772008306475712,1411.0,788.0,1226.0,1141.6666666666667
